id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL009_L_1958_11_003_01_1_PF_05","1958-11-23","Élections législatives;France;Assemblée Nationale;Ve République","Élections législatives de 1958, Allier - 03, circonscription n°01 : profession de foi de André Puyet au tour 1","législatives","1","EL009","03","Allier","03 - Allier","1","https://ia801500.us.archive.org/34/items/EL009_L_1958_11_003_01_1_PF_05/EL009_L_1958_11_003_01_1_PF_05_000.jpg;https://ia801500.us.archive.org/34/items/EL009_L_1958_11_003_01_1_PF_05/EL009_L_1958_11_003_01_1_PF_05_001.jpg","https://ia801500.us.archive.org/34/items/EL009_L_1958_11_003_01_1_PF_05/EL009_L_1958_11_003_01_1_PF_05.pdf","https://ia801500.us.archive.org/34/items/EL009_L_1958_11_003_01_1_PF_05/EL009_L_1958_11_003_01_1_PF_05_djvu.txt","Puyet","André","homme","1926","32","entre 30 et 39 ans","ouvrier mineur","non mentionné","non mentionné","politique;syndicat","résistant","Parti communiste français","non mentionné","non","Duguet","Jean","homme","1908","50","entre 50 et 59 ans","chaudronnier Brasserie de la Meuse","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_003_01_1_PF_06","1958-11-23","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1958, Allier - 03, circonscription n°01 : profession de foi de Robert Cherrier au tour 1","législatives","1","EL009","03","Allier","03 - Allier","1","https://ia800802.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_06/EL009_L_1958_11_003_01_1_PF_06_000.jpg;https://ia800802.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_06/EL009_L_1958_11_003_01_1_PF_06_001.jpg","https://ia800802.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_06/EL009_L_1958_11_003_01_1_PF_06.pdf","https://ia800802.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_06/EL009_L_1958_11_003_01_1_PF_06_djvu.txt","Cherrier","Robert","homme","non mentionné","non mentionné","non mentionné","teinturier","non mentionné","non mentionné","politique","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","non","Appercel","Marcel","homme","non mentionné","non mentionné","non mentionné","expert foncier","non mentionné","non mentionné","non mentionné","non mentionné","Parti républicain radical et radical-socialiste","non mentionné","non"
"EL009_L_1958_11_003_01_1_PF_07","1958-11-23","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°01 : profession de foi de Marcel Pouyet au tour 1","législatives","1","EL009","03","Allier","03 - Allier","1","https://ia902909.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_07/EL009_L_1958_11_003_01_1_PF_07_000.jpg;https://ia902909.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_07/EL009_L_1958_11_003_01_1_PF_07_001.jpg","https://ia902909.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_07/EL009_L_1958_11_003_01_1_PF_07.pdf","https://ia902909.us.archive.org/21/items/EL009_L_1958_11_003_01_1_PF_07/EL009_L_1958_11_003_01_1_PF_07_djvu.txt","Pouyet","Marcel","homme","1912","46","entre 40 et 49 ans","non mentionné","non mentionné","député","syndicat","prisonnier de guerre","Union de la gauche socialiste;Union des forces démocratiques","Union des gauches","non","Franc","Maurice","homme","1926","32","entre 30 et 39 ans","contrôleur installations électromécaniques PTT","non mentionné","non mentionné","politique","résistant;combattant","Union de la gauche socialiste;Union des forces démocratiques","Union des gauches","non"
"EL009_L_1958_11_003_02_1_PF_01","1958-11-23","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Pierre Bargy au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia601801.us.archive.org/14/items/EL009_L_1958_11_003_02_1_PF_01/EL009_L_1958_11_003_02_1_PF_01_000.jpg;https://ia601801.us.archive.org/14/items/EL009_L_1958_11_003_02_1_PF_01/EL009_L_1958_11_003_02_1_PF_01_001.jpg","https://ia601801.us.archive.org/14/items/EL009_L_1958_11_003_02_1_PF_01/EL009_L_1958_11_003_02_1_PF_01.pdf","https://ia601801.us.archive.org/14/items/EL009_L_1958_11_003_02_1_PF_01/EL009_L_1958_11_003_02_1_PF_01_djvu.txt","Bargy","Pierre","homme","1900","58","entre 50 et 59 ans","docteur en médecine","adjoint au maire","conseiller municipal","non mentionné","non mentionné","Mouvement républicain populaire;Union pour la nouvelle République","Union","non","Blanchet","Raymond","homme","1912","46","entre 40 et 49 ans","chef mécanicien SNCF","conseiller municipal","non mentionné","syndicat","combattant;prisonnier de guerre","Mouvement républicain populaire;Union pour la nouvelle République","Union","non"
"EL009_L_1958_11_003_02_1_PF_02","1958-11-23","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Pierre Lauxerois au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia600501.us.archive.org/29/items/EL009_L_1958_11_003_02_1_PF_02/EL009_L_1958_11_003_02_1_PF_02_000.jpg;https://ia600501.us.archive.org/29/items/EL009_L_1958_11_003_02_1_PF_02/EL009_L_1958_11_003_02_1_PF_02_001.jpg","https://ia600501.us.archive.org/29/items/EL009_L_1958_11_003_02_1_PF_02/EL009_L_1958_11_003_02_1_PF_02.pdf","https://ia600501.us.archive.org/29/items/EL009_L_1958_11_003_02_1_PF_02/EL009_L_1958_11_003_02_1_PF_02_djvu.txt","Lauxerois","Pierre","homme","1919","39","entre 30 et 39 ans","professeur lycée","non mentionné","non mentionné","syndicat","non mentionné","Union des forces démocratiques","non mentionné","non","Pradeau","Gérard","homme","25","25","entre 20 et 29 ans","fraiseur SAGEM","non mentionné","non mentionné","non mentionné","non mentionné","Union des forces démocratiques","non mentionné","non"
"EL009_L_1958_11_003_02_1_PF_03","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Henri Bouchardon au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia800909.us.archive.org/12/items/EL009_L_1958_11_003_02_1_PF_03/EL009_L_1958_11_003_02_1_PF_03_000.jpg;https://ia800909.us.archive.org/12/items/EL009_L_1958_11_003_02_1_PF_03/EL009_L_1958_11_003_02_1_PF_03_001.jpg","https://ia800909.us.archive.org/12/items/EL009_L_1958_11_003_02_1_PF_03/EL009_L_1958_11_003_02_1_PF_03.pdf","https://ia800909.us.archive.org/12/items/EL009_L_1958_11_003_02_1_PF_03/EL009_L_1958_11_003_02_1_PF_03_djvu.txt","Bouchardon","Henri","homme","non mentionné","non mentionné","non mentionné","travailleur indépendant;moniteur auto-école","non mentionné","non mentionné","non mentionné","non mentionné","Centre national des indépendants et paysans;Démocratie chrétienne;Centre républicain","non mentionné","non","Michard","Armand","homme","non mentionné","non mentionné","non mentionné","exploitant agricole","non mentionné","non mentionné","non mentionné","non mentionné","Centre national des indépendants et paysans;Démocratie chrétienne;Centre républicain","non mentionné","non"
"EL009_L_1958_11_003_02_1_PF_04","1958-11-23","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Henri Védrines au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia800603.us.archive.org/16/items/EL009_L_1958_11_003_02_1_PF_04/EL009_L_1958_11_003_02_1_PF_04_000.jpg;https://ia800603.us.archive.org/16/items/EL009_L_1958_11_003_02_1_PF_04/EL009_L_1958_11_003_02_1_PF_04_001.jpg","https://ia800603.us.archive.org/16/items/EL009_L_1958_11_003_02_1_PF_04/EL009_L_1958_11_003_02_1_PF_04.pdf","https://ia800603.us.archive.org/16/items/EL009_L_1958_11_003_02_1_PF_04/EL009_L_1958_11_003_02_1_PF_04_djvu.txt","Védrines","Henri","homme","1911","47","entre 40 et 49 ans","non mentionné","non mentionné","député sortant","politique;syndicat","combattant;prisonnier de guerre","Parti communiste français","non mentionné","non","Pierre","Simone","femme","1921","37","entre 30 et 39 ans","employée usines Dunlop","conseiller municipal","non mentionné","syndicat","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_003_02_1_PF_05","1958-11-23","Élections législatives;Ve République;France;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Pierre Bourgeois au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia600901.us.archive.org/10/items/EL009_L_1958_11_003_02_1_PF_05/EL009_L_1958_11_003_02_1_PF_05_000.jpg;https://ia600901.us.archive.org/10/items/EL009_L_1958_11_003_02_1_PF_05/EL009_L_1958_11_003_02_1_PF_05_001.jpg","https://ia600901.us.archive.org/10/items/EL009_L_1958_11_003_02_1_PF_05/EL009_L_1958_11_003_02_1_PF_05.pdf","https://ia600901.us.archive.org/10/items/EL009_L_1958_11_003_02_1_PF_05/EL009_L_1958_11_003_02_1_PF_05_djvu.txt","Bourgeois","Pierre","homme","1915","43","entre 40 et 49 ans","médecin bataillon","adjoint au maire","conseiller général;conseiller municipal","non mentionné","combattant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui","Duplaix","Marcel","homme","non mentionné","non mentionné","non mentionné","chef de bureaux Usines Saint-Jacques","adjoint au maire","non mentionné","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui"
"EL009_L_1958_11_003_02_1_PF_06","1958-11-23","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1958, Allier - 03, circonscription n°02 : profession de foi de Paul Jourdain au tour 1","législatives","1","EL009","03","Allier","03 - Allier","2","https://ia601001.us.archive.org/0/items/EL009_L_1958_11_003_02_1_PF_06/EL009_L_1958_11_003_02_1_PF_06_000.jpg;https://ia601001.us.archive.org/0/items/EL009_L_1958_11_003_02_1_PF_06/EL009_L_1958_11_003_02_1_PF_06_001.jpg","https://ia601001.us.archive.org/0/items/EL009_L_1958_11_003_02_1_PF_06/EL009_L_1958_11_003_02_1_PF_06.pdf","https://ia601001.us.archive.org/0/items/EL009_L_1958_11_003_02_1_PF_06/EL009_L_1958_11_003_02_1_PF_06_djvu.txt","Jourdain","Paul","homme","1897","61","entre 60 et 69 ans","agent commercial","conseiller municipal","conseiller municipal","sports et loisirs;groupes de pression","non mentionné","socialiste indépendant","non mentionné","non","Dechery","Jean","homme","non mentionné","non mentionné","non mentionné","industriel","non mentionné","non mentionné","professionnel","non mentionné","socialiste indépendant","non mentionné","non"
"EL009_L_1958_11_003_03_1_PF_01","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Allier - 03, circonscription n°03 : profession de foi de Pierre Nigay au tour 1","législatives","1","EL009","03","Allier","03 - Allier","3","https://ia801001.us.archive.org/30/items/EL009_L_1958_11_003_03_1_PF_01/EL009_L_1958_11_003_03_1_PF_01_000.jpg;https://ia801001.us.archive.org/30/items/EL009_L_1958_11_003_03_1_PF_01/EL009_L_1958_11_003_03_1_PF_01_001.jpg","https://ia801001.us.archive.org/30/items/EL009_L_1958_11_003_03_1_PF_01/EL009_L_1958_11_003_03_1_PF_01.pdf","https://ia801001.us.archive.org/30/items/EL009_L_1958_11_003_03_1_PF_01/EL009_L_1958_11_003_03_1_PF_01_djvu.txt","Nigay","Pierre","homme","1903","55","entre 50 et 59 ans","médecin Hôpital","conseiller municipal","député sortant","politique","combattant;résistant","Centre républicain","non mentionné","oui","Gaulmin","Jean-Baptiste","homme","1886","72","entre 70 et 79 ans","cultivateur exploitant","maire;conseiller général","conseiller municipal;adjoint au maire","non mentionné","combattant","Centre républicain","non mentionné","oui"
"EL009_L_1958_11_003_03_1_PF_02","1958-11-23","Ve République;Élections législatives;France;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°03 : profession de foi de Roger dit Pierre Ginsburger dit Villon au tour 1","législatives","1","EL009","03","Allier","03 - Allier","3","https://ia800901.us.archive.org/20/items/EL009_L_1958_11_003_03_1_PF_02/EL009_L_1958_11_003_03_1_PF_02_000.jpg;https://ia800901.us.archive.org/20/items/EL009_L_1958_11_003_03_1_PF_02/EL009_L_1958_11_003_03_1_PF_02_001.jpg","https://ia800901.us.archive.org/20/items/EL009_L_1958_11_003_03_1_PF_02/EL009_L_1958_11_003_03_1_PF_02.pdf","https://ia800901.us.archive.org/20/items/EL009_L_1958_11_003_03_1_PF_02/EL009_L_1958_11_003_03_1_PF_02_djvu.txt","Ginsburger dit Villon","Roger dit Pierre","homme","1901","57","entre 50 et 59 ans","non mentionné","non mentionné","député sortant","politique","résistant","Parti communiste français","non mentionné","oui","Parnière","Emile","homme","1908","50","entre 50 et 59 ans","petit cultivateur exploitant","maire","conseiller municipal","non mentionné","résistant","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_003_03_1_PF_03","1958-11-23","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1958, Allier - 03, circonscription n°03 : profession de foi de Charles Magne au tour 1","législatives","1","EL009","03","Allier","03 - Allier","3","https://ia600900.us.archive.org/1/items/EL009_L_1958_11_003_03_1_PF_03/EL009_L_1958_11_003_03_1_PF_03_000.jpg;https://ia600900.us.archive.org/1/items/EL009_L_1958_11_003_03_1_PF_03/EL009_L_1958_11_003_03_1_PF_03_001.jpg","https://ia600900.us.archive.org/1/items/EL009_L_1958_11_003_03_1_PF_03/EL009_L_1958_11_003_03_1_PF_03.pdf","https://ia600900.us.archive.org/1/items/EL009_L_1958_11_003_03_1_PF_03/EL009_L_1958_11_003_03_1_PF_03_djvu.txt","Magne","Charles","homme","1897","61","entre 60 et 69 ans","non mentionné","maire;conseiller général","conseiller municipal","politique","combattant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui","Bernard","André","homme","1901","57","entre 50 et 59 ans","minotier","maire","non mentionné","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non"
"EL009_L_1958_11_003_03_1_PF_04","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°03 : profession de foi de Maurice Gaillard au tour 1","législatives","1","EL009","03","Allier","03 - Allier","3","https://ia601805.us.archive.org/21/items/EL009_L_1958_11_003_03_1_PF_04/EL009_L_1958_11_003_03_1_PF_04_000.jpg;https://ia601805.us.archive.org/21/items/EL009_L_1958_11_003_03_1_PF_04/EL009_L_1958_11_003_03_1_PF_04_001.jpg","https://ia601805.us.archive.org/21/items/EL009_L_1958_11_003_03_1_PF_04/EL009_L_1958_11_003_03_1_PF_04.pdf","https://ia601805.us.archive.org/21/items/EL009_L_1958_11_003_03_1_PF_04/EL009_L_1958_11_003_03_1_PF_04_djvu.txt","Gaillard","Maurice","homme","non mentionné","non mentionné","non mentionné","pharmacien","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la défense des libertés","non","Jardiller","Henri","homme","non mentionné","non mentionné","non mentionné","éleveur","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la défense des libertés","non"
"EL009_L_1958_11_003_03_1_PF_05","1958-11-23","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°03 : profession de foi de Gaston Paul au tour 1","législatives","1","EL009","03","Allier","03 - Allier","3","https://ia801805.us.archive.org/7/items/EL009_L_1958_11_003_03_1_PF_05/EL009_L_1958_11_003_03_1_PF_05_000.jpg;https://ia801805.us.archive.org/7/items/EL009_L_1958_11_003_03_1_PF_05/EL009_L_1958_11_003_03_1_PF_05_001.jpg","https://ia801805.us.archive.org/7/items/EL009_L_1958_11_003_03_1_PF_05/EL009_L_1958_11_003_03_1_PF_05.pdf","https://ia801805.us.archive.org/7/items/EL009_L_1958_11_003_03_1_PF_05/EL009_L_1958_11_003_03_1_PF_05_djvu.txt","Paul","Gaston","homme","non mentionné","non mentionné","non mentionné","imprimeur","non mentionné","non mentionné","non mentionné","combattant;prisonnier de guerre;résistant;déporté","indépendant","Liste indépendante pour la formation de la nouvelle République","non","Ferrandon","Pierre","homme","non mentionné","non mentionné","non mentionné","agriculteur","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Liste indépendante pour la formation de la nouvelle République","non"
"EL009_L_1958_11_003_04_1_PF_01","1958-11-23","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Robert-Marie Tardif au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_003_04_1_PF_01/EL009_L_1958_11_003_04_1_PF_01_000.jpg;https://ia801504.us.archive.org/32/items/EL009_L_1958_11_003_04_1_PF_01/EL009_L_1958_11_003_04_1_PF_01_001.jpg","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_003_04_1_PF_01/EL009_L_1958_11_003_04_1_PF_01.pdf","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_003_04_1_PF_01/EL009_L_1958_11_003_04_1_PF_01_djvu.txt","Tardif","Robert-Marie","homme","35","35","entre 30 et 39 ans","avocat Cour","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","non","Redon","Jean","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","non"
"EL009_L_1958_11_003_04_1_PF_02","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Jacques Guillaumin au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia902806.us.archive.org/2/items/EL009_L_1958_11_003_04_1_PF_02/EL009_L_1958_11_003_04_1_PF_02_000.jpg;https://ia902806.us.archive.org/2/items/EL009_L_1958_11_003_04_1_PF_02/EL009_L_1958_11_003_04_1_PF_02_001.jpg","https://ia902806.us.archive.org/2/items/EL009_L_1958_11_003_04_1_PF_02/EL009_L_1958_11_003_04_1_PF_02.pdf","https://ia902806.us.archive.org/2/items/EL009_L_1958_11_003_04_1_PF_02/EL009_L_1958_11_003_04_1_PF_02_djvu.txt","Guillaumin","Jacques","homme","1916","42","entre 40 et 49 ans","docteur","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","oui","Riboulet","René","homme","1930","28","entre 20 et 29 ans","ouvrier sourcier","non mentionné","non mentionné","politique","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_003_04_1_PF_03","1958-11-23","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Pierre Faure au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia600505.us.archive.org/14/items/EL009_L_1958_11_003_04_1_PF_03/EL009_L_1958_11_003_04_1_PF_03_000.jpg;https://ia600505.us.archive.org/14/items/EL009_L_1958_11_003_04_1_PF_03/EL009_L_1958_11_003_04_1_PF_03_001.jpg","https://ia600505.us.archive.org/14/items/EL009_L_1958_11_003_04_1_PF_03/EL009_L_1958_11_003_04_1_PF_03.pdf","https://ia600505.us.archive.org/14/items/EL009_L_1958_11_003_04_1_PF_03/EL009_L_1958_11_003_04_1_PF_03_djvu.txt","Faure","Pierre","homme","1904","54","entre 50 et 59 ans","général;ingénieur radio ESE","non mentionné","non mentionné","non mentionné","combattant","démocrate indépendant","Défense du oui","oui","Faure","non mentionné","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_003_04_1_PF_04","1958-11-23","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Henry Castaing au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia800404.us.archive.org/35/items/EL009_L_1958_11_003_04_1_PF_04/EL009_L_1958_11_003_04_1_PF_04_000.jpg;https://ia800404.us.archive.org/35/items/EL009_L_1958_11_003_04_1_PF_04/EL009_L_1958_11_003_04_1_PF_04_001.jpg","https://ia800404.us.archive.org/35/items/EL009_L_1958_11_003_04_1_PF_04/EL009_L_1958_11_003_04_1_PF_04.pdf","https://ia800404.us.archive.org/35/items/EL009_L_1958_11_003_04_1_PF_04/EL009_L_1958_11_003_04_1_PF_04_djvu.txt","Castaing","Henry","homme","1895","63","entre 60 et 69 ans","fonctionnaire Sûreté nationale","non mentionné","non mentionné","non mentionné","résistant","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui","Besson","Roger","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non"
"EL009_L_1958_11_003_04_1_PF_05","1958-11-23","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Gabriel Peronnet au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia800807.us.archive.org/29/items/EL009_L_1958_11_003_04_1_PF_05/EL009_L_1958_11_003_04_1_PF_05_000.jpg;https://ia800807.us.archive.org/29/items/EL009_L_1958_11_003_04_1_PF_05/EL009_L_1958_11_003_04_1_PF_05_001.jpg","https://ia800807.us.archive.org/29/items/EL009_L_1958_11_003_04_1_PF_05/EL009_L_1958_11_003_04_1_PF_05.pdf","https://ia800807.us.archive.org/29/items/EL009_L_1958_11_003_04_1_PF_05/EL009_L_1958_11_003_04_1_PF_05_djvu.txt","Peronnet","Gabriel","homme","1919","39","entre 30 et 39 ans","docteur-vétérinaire","conseiller général","non mentionné","non mentionné","réserve","Parti républicain radical et radical-socialiste","non mentionné","oui","Martinet","Louis","homme","non mentionné","non mentionné","non mentionné","agriculteur exploitant","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","oui"
"EL009_L_1958_11_003_04_1_PF_06","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Allier - 03, circonscription n°04 : profession de foi de Pierre Coulon au tour 1","législatives","1","EL009","03","Allier","03 - Allier","4","https://ia803209.us.archive.org/17/items/EL009_L_1958_11_003_04_1_PF_06/EL009_L_1958_11_003_04_1_PF_06_000.jpg;https://ia803209.us.archive.org/17/items/EL009_L_1958_11_003_04_1_PF_06/EL009_L_1958_11_003_04_1_PF_06_001.jpg","https://ia803209.us.archive.org/17/items/EL009_L_1958_11_003_04_1_PF_06/EL009_L_1958_11_003_04_1_PF_06.pdf","https://ia803209.us.archive.org/17/items/EL009_L_1958_11_003_04_1_PF_06/EL009_L_1958_11_003_04_1_PF_06_djvu.txt","Coulon","Pierre","homme","1913","45","entre 40 et 49 ans","industriel","maire","député sortant","professionnel;sports et loisirs","non mentionné","Centre national des indépendants et paysans;Démocratie chrétienne de France;Centre républicain","non mentionné","oui","Porte","Edouard","homme","non mentionné","non mentionné","non mentionné","docteur-vétérinaire","non mentionné","non mentionné","non mentionné","non mentionné","Centre national des indépendants et paysans;Démocratie chrétienne de France;Centre républicain","non mentionné","non"
"EL009_L_1958_11_004_01_1_PF_01","1958-11-23","Élections législatives;Assemblée Nationale;Ve République;France","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°01 : profession de foi de Maxime Berrin au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","1","https://ia902903.us.archive.org/8/items/EL009_L_1958_11_004_01_1_PF_01/EL009_L_1958_11_004_01_1_PF_01_000.jpg;https://ia902903.us.archive.org/8/items/EL009_L_1958_11_004_01_1_PF_01/EL009_L_1958_11_004_01_1_PF_01_001.jpg","https://ia902903.us.archive.org/8/items/EL009_L_1958_11_004_01_1_PF_01/EL009_L_1958_11_004_01_1_PF_01.pdf","https://ia902903.us.archive.org/8/items/EL009_L_1958_11_004_01_1_PF_01/EL009_L_1958_11_004_01_1_PF_01_djvu.txt","Berrin","Maxime","homme","non mentionné","non mentionné","non mentionné","ouvrier typographe","non mentionné","non mentionné","non mentionné","combattant;prisonnier de guerre","Parti communiste français","non mentionné","non","Martin","Paul","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_004_01_1_PF_02","1958-11-23","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°01 : profession de foi de Roger Diet au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","1","https://ia800100.us.archive.org/23/items/EL009_L_1958_11_004_01_1_PF_02/EL009_L_1958_11_004_01_1_PF_02_000.jpg;https://ia800100.us.archive.org/23/items/EL009_L_1958_11_004_01_1_PF_02/EL009_L_1958_11_004_01_1_PF_02_001.jpg","https://ia800100.us.archive.org/23/items/EL009_L_1958_11_004_01_1_PF_02/EL009_L_1958_11_004_01_1_PF_02.pdf","https://ia800100.us.archive.org/23/items/EL009_L_1958_11_004_01_1_PF_02/EL009_L_1958_11_004_01_1_PF_02_djvu.txt","Diet","Roger","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti radical-socialiste;Mouvement républicain populaire;Union de défense des commerçants et artisans;Indépendants;Mouvement d'union des Basses-Alpes","Union nationale","non","Dupery","Henri","homme","non mentionné","non mentionné","non mentionné","commerçant","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union nationale","non"
"EL009_L_1958_11_004_01_1_PF_03","1958-11-23","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°01 : profession de foi de Gaston Bruschini au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","1","https://ia600707.us.archive.org/11/items/EL009_L_1958_11_004_01_1_PF_03/EL009_L_1958_11_004_01_1_PF_03_000.jpg;https://ia600707.us.archive.org/11/items/EL009_L_1958_11_004_01_1_PF_03/EL009_L_1958_11_004_01_1_PF_03_001.jpg","https://ia600707.us.archive.org/11/items/EL009_L_1958_11_004_01_1_PF_03/EL009_L_1958_11_004_01_1_PF_03.pdf","https://ia600707.us.archive.org/11/items/EL009_L_1958_11_004_01_1_PF_03/EL009_L_1958_11_004_01_1_PF_03_djvu.txt","Bruschini","Gaston","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","non mentionné","politique","combattant;résistant","Parti socialiste","non mentionné","oui","Fauque","Elie","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
